"","ASV","station_2","sample_type","station_1","d2s","threshold","region_1","region_2","abundance"
"1328","ASV406","NS10","100m_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",11
"1329","ASV406","NS10","100m_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",11
"1330","ASV406","NS10","bottom_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",3
"1331","ASV407","NS10","100m_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",417
"1332","ASV407","NS10","100m_water","NS06",61935.9687607925,100,"North Svalbard","North Svalbard",417
"1333","ASV407","NS10","100m_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",417
"1334","ASV407","NS10","bottom_water","NS06",61935.9687607925,10,"North Svalbard","North Svalbard",461
"1335","ASV407","NS10","bottom_water","NS06",61935.9687607925,100,"North Svalbard","North Svalbard",461
"1336","ASV407","NS10","bottom_water","NS06",61935.9687607925,0,"North Svalbard","North Svalbard",461
"1337","ASV4074","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",54
"1338","ASV4074","NC01","bottom_water","KH10",240529.614661747,10,"North Norway","North Norway",54
"1339","ASV4075","KH10","bottom_water","KV01",536307.788412428,10,"West Svalbard","North Norway",143
"1340","ASV4075","KH10","bottom_water","KV01",536307.788412428,0,"West Svalbard","North Norway",143
"1341","ASV409","NC01","bottom_water","KV01",465843.66883053,10,"West Svalbard","North Norway",2247
"1342","ASV409","NC01","bottom_water","KV01",465843.66883053,0,"West Svalbard","North Norway",2247
"1343","ASV409","NC01","bottom_water","KV01",465843.66883053,100,"West Svalbard","North Norway",2247
"1344","ASV4091","KH01","bottom_water","NS43",264622.487950346,0,"North Svalbard","West Svalbard",6
"1345","ASV4092","KH10","bottom_water","KV01",536307.788412428,10,"West Svalbard","North Norway",29
"1346","ASV4092","KH10","bottom_water","KV01",536307.788412428,0,"West Svalbard","North Norway",29
"1347","ASV41","KH09","100m_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",202
"1348","ASV41","KH09","bottom_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",1
"1349","ASV41","KH09","surface_water","KH08",12133.4695788702,0,"Greenland Ridge","Greenland Ridge",5
"1350","ASV410","NS02","100m_water","KH01",228366.448947434,1000,"West Svalbard","North Svalbard",1773
"1351","ASV4100","NS10","bottom_water","NS04",93358.9219093912,10,"North Svalbard","North Svalbard",14
"1352","ASV4100","NS10","bottom_water","NS04",93358.9219093912,0,"North Svalbard","North Svalbard",14
"1353","ASV411","HR04","100m_water","HR07",7636.3439032831,10,"West Svalbard","West Svalbard",51
"1354","ASV411","HR04","100m_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",51
"1355","ASV411","HR04","bottom_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",56
"1356","ASV411","HR04","bottom_water","HR07",7636.3439032831,10,"West Svalbard","West Svalbard",56
"1357","ASV412","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",227
"1358","ASV4142","NC01","bottom_water","KH07",914652.364133657,0,"Greenland Ridge","North Norway",2
"1359","ASV4145","NS06","bottom_water","NS02",130440.57652179,0,"North Svalbard","North Svalbard",54
"1360","ASV4145","NS06","bottom_water","NS02",130440.57652179,10,"North Svalbard","North Svalbard",54
"1361","ASV415","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",93
"1362","ASV415","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",93
"1363","ASV4153","NS06","bottom_water","NS10",61935.9687607925,0,"North Svalbard","North Svalbard",9
"1364","ASV416","NC01","surface_water","KV01",465843.66883053,0,"West Svalbard","North Norway",1
"1365","ASV4160","NS10","bottom_water","NS47",270936.236778257,0,"North Svalbard","North Svalbard",26
"1366","ASV4160","NS10","bottom_water","NS47",270936.236778257,10,"North Svalbard","North Svalbard",26
"1367","ASV417","NS06","100m_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",2655
"1368","ASV417","NS06","bottom_water","NS04",54915.0953724897,100,"North Svalbard","North Svalbard",110
"1369","ASV4171","NS06","bottom_water","IS01",305811.394101557,0,"West Svalbard","North Svalbard",57
"1370","ASV4171","NS06","bottom_water","IS01",305811.394101557,10,"West Svalbard","North Svalbard",57
"1371","ASV4182","NC01","bottom_water","NS06",1068371.3232193,10,"North Svalbard","North Norway",72
"1372","ASV4182","NC01","bottom_water","NS06",1068371.3232193,0,"North Svalbard","North Norway",72
"1373","ASV4188","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",5
"1374","ASV419","IS02","bottom_water","KH01",48031.229720011,10,"West Svalbard","West Svalbard",20
"1375","ASV419","IS02","bottom_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",20
"1376","ASV4195","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"1377","ASV42","NS43","100m_water","NS45",32589.4941201043,0,"North Svalbard","North Svalbard",11
"1378","ASV42","NS43","100m_water","NS45",32589.4941201043,10,"North Svalbard","North Svalbard",11
"1379","ASV42","NS43","surface_water","NS45",32589.4941201043,10,"North Svalbard","North Svalbard",15
"1380","ASV42","NS43","surface_water","NS45",32589.4941201043,0,"North Svalbard","North Svalbard",15
"1381","ASV4201","KV01","bottom_water","NS47",565119.614757287,0,"North Svalbard","West Svalbard",4
"1382","ASV421","KH01","100m_water","NS47",178987.128858961,0,"North Svalbard","West Svalbard",23
"1383","ASV421","KH01","100m_water","NS47",178987.128858961,10,"North Svalbard","West Svalbard",23
"1384","ASV4229","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",129
"1385","ASV4229","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",129
"1386","ASV4235","NS02","bottom_water","KH10",1062502.54750933,0,"North Norway","North Svalbard",1
"1387","ASV424","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",1
"1388","ASV4255","NC01","bottom_water","HR04",693470.71843196,0,"West Svalbard","North Norway",1
"1389","ASV426","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",2
"1390","ASV4263","NC01","100m_water","KH10",240529.614661747,0,"North Norway","North Norway",2
"1391","ASV4263","NC01","bottom_water","KH10",240529.614661747,10,"North Norway","North Norway",106
"1392","ASV4263","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",106
"1393","ASV4278","KV01","bottom_water","HR04",228500.596020837,0,"West Svalbard","West Svalbard",9
"1394","ASV428","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",7
"1395","ASV4286","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",2
"1396","ASV4288","NC01","bottom_water","KH10",240529.614661747,10,"North Norway","North Norway",125
"1397","ASV4288","NC01","bottom_water","KH10",240529.614661747,0,"North Norway","North Norway",125
"1398","ASV429","NS47","100m_water","NS45",55726.3734476538,0,"North Svalbard","North Svalbard",1
"1399","ASV43","NS12","bottom_water","NS10",21916.4905658516,100,"North Svalbard","North Svalbard",348
"1400","ASV430","KH03","100m_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",1
"1401","ASV430","KH03","bottom_water","KH02",35015.2323087072,0,"NE Greenland","NE Greenland",2
"1402","ASV4310","IS01","100m_water","NS04",272418.940791479,0,"North Svalbard","West Svalbard",17
"1403","ASV4310","IS01","100m_water","NS04",272418.940791479,10,"North Svalbard","West Svalbard",17
"1404","ASV4324","KH01","surface_water","HR04",167933.946047899,0,"West Svalbard","West Svalbard",14
"1405","ASV433","NS45","bottom_water","NS43",32589.4941201043,100,"North Svalbard","North Svalbard",1587
"1406","ASV433","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",1587
"1407","ASV433","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",1587
"1408","ASV4342","NS45","bottom_water","NS47",55726.3734476538,10,"North Svalbard","North Svalbard",109
"1409","ASV4342","NS45","bottom_water","NS47",55726.3734476538,0,"North Svalbard","North Svalbard",109
"1410","ASV4343","IS02","bottom_water","KH01",48031.229720011,10,"West Svalbard","West Svalbard",47
"1411","ASV4343","IS02","bottom_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",47
"1412","ASV4348","IS02","bottom_water","KV01",340339.586785523,10,"West Svalbard","West Svalbard",11
"1413","ASV4352","NS10","bottom_water","NS47",270936.236778257,10,"North Svalbard","North Svalbard",17
"1414","ASV4352","NS10","bottom_water","NS47",270936.236778257,0,"North Svalbard","North Svalbard",17
"1415","ASV437","IS02","surface_water","KH01",48031.229720011,100,"West Svalbard","West Svalbard",6408
"1416","ASV438","HR04","100m_water","IS02",123073.308719948,10,"West Svalbard","West Svalbard",11
"1417","ASV438","HR04","100m_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",11
"1418","ASV438","HR04","bottom_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",3
"1419","ASV439","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",4163
"1420","ASV4401","NC01","bottom_water","HR04",693470.71843196,0,"West Svalbard","North Norway",1
"1421","ASV441","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",40
"1422","ASV441","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",40
"1423","ASV4430","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",1
"1424","ASV4433","NS12","bottom_water","NS10",21916.4905658516,10,"North Svalbard","North Svalbard",19
"1425","ASV4433","NS12","bottom_water","NS10",21916.4905658516,0,"North Svalbard","North Svalbard",19
"1426","ASV444","NS38","bottom_water","NS43",65274.0726219047,0,"North Svalbard","North Svalbard",26
"1427","ASV4440","NS01","surface_water","KH10",1088175.07493381,0,"North Norway","North Svalbard",1
"1428","ASV445","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",259
"1429","ASV445","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",259
"1430","ASV448","NS43","bottom_water","NS45",32589.4941201043,0,"North Svalbard","North Svalbard",1026
"1431","ASV448","NS43","bottom_water","NS45",32589.4941201043,10,"North Svalbard","North Svalbard",1026
"1432","ASV448","NS43","bottom_water","NS45",32589.4941201043,1000,"North Svalbard","North Svalbard",1026
"1433","ASV448","NS43","bottom_water","NS45",32589.4941201043,100,"North Svalbard","North Svalbard",1026
"1434","ASV449","NS45","bottom_water","NS43",32589.4941201043,10,"North Svalbard","North Svalbard",4028
"1435","ASV449","NS45","bottom_water","NS43",32589.4941201043,0,"North Svalbard","North Svalbard",4028
"1436","ASV45","HR04","100m_water","IS02",123073.308719948,100,"West Svalbard","West Svalbard",152
"1437","ASV450","IS01","100m_water","NS06",305811.394101557,0,"North Svalbard","West Svalbard",640
"1438","ASV450","IS01","100m_water","NS06",305811.394101557,10,"North Svalbard","West Svalbard",640
"1439","ASV450","IS01","bottom_water","NS06",305811.394101557,0,"North Svalbard","West Svalbard",6
"1440","ASV4508","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",2
"1441","ASV4546","NS02","bottom_water","KH10",1062502.54750933,0,"North Norway","North Svalbard",1
"1442","ASV4548","NS02","100m_water","NS04",75954.0584045058,10,"North Svalbard","North Svalbard",35
"1443","ASV4548","NS02","100m_water","NS04",75954.0584045058,0,"North Svalbard","North Svalbard",35
"1444","ASV456","HR04","100m_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",5
"1445","ASV456","HR04","bottom_water","IS02",123073.308719948,0,"West Svalbard","West Svalbard",15
"1446","ASV4565","KH10","100m_water","KV01",536307.788412428,0,"West Svalbard","North Norway",11
"1447","ASV4565","KH10","100m_water","KV01",536307.788412428,10,"West Svalbard","North Norway",11
"1448","ASV4572","NS38","bottom_water","NS43",65274.0726219047,10,"North Svalbard","North Svalbard",82
"1449","ASV4572","NS38","bottom_water","NS43",65274.0726219047,0,"North Svalbard","North Svalbard",82
"1450","ASV458","NS12","100m_water","NS06",63215.9203628152,0,"North Svalbard","North Svalbard",15
"1451","ASV458","NS12","100m_water","NS06",63215.9203628152,10,"North Svalbard","North Svalbard",15
"1452","ASV4606","NS02","bottom_water","KH10",1062502.54750933,0,"North Norway","North Svalbard",1
"1453","ASV462","NC01","bottom_water","KH10",240529.614661747,10,"North Norway","North Norway",107
"1454","ASV462","NC01","bottom_water","KH10",240529.614661747,100,"North Norway","North Norway",107
"1455","ASV463","NC01","surface_water","KV01",465843.66883053,0,"West Svalbard","North Norway",6
"1456","ASV464","NS45","bottom_water","NS47",55726.3734476538,1000,"North Svalbard","North Svalbard",1162
"1457","ASV465","KH03","bottom_water","NS01",345818.847325268,1000,"North Svalbard","NE Greenland",1280
"1458","ASV468","NS04","100m_water","NS06",54915.0953724897,0,"North Svalbard","North Svalbard",3
"1459","ASV468","NS04","bottom_water","NS06",54915.0953724897,0,"North Svalbard","North Svalbard",29
"1460","ASV468","NS04","bottom_water","NS06",54915.0953724897,10,"North Svalbard","North Svalbard",29
"1461","ASV4687","NS43","bottom_water","KH03",329454.343544947,10,"NE Greenland","North Svalbard",23
"1462","ASV4687","NS43","bottom_water","KH03",329454.343544947,0,"NE Greenland","North Svalbard",23
"1463","ASV469","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",56
"1464","ASV4701","KH10","bottom_water","KV01",536307.788412428,0,"West Svalbard","North Norway",27
"1465","ASV4701","KH10","bottom_water","KV01",536307.788412428,10,"West Svalbard","North Norway",27
"1466","ASV471","KH02","bottom_water","KH03",35015.2323087072,0,"NE Greenland","NE Greenland",6
"1467","ASV472","HR04","100m_water","KH10",738887.938484313,0,"North Norway","West Svalbard",17
"1468","ASV472","HR04","100m_water","KH10",738887.938484313,10,"North Norway","West Svalbard",17
"1469","ASV4723","KH01","bottom_water","NS47",178987.128858961,0,"North Svalbard","West Svalbard",7
"1470","ASV474","KH10","100m_water","NC01",240529.614661747,0,"North Norway","North Norway",484
"1471","ASV474","KH10","100m_water","NC01",240529.614661747,100,"North Norway","North Norway",484
"1472","ASV474","KH10","100m_water","NC01",240529.614661747,10,"North Norway","North Norway",484
"1473","ASV474","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",1001
"1474","ASV474","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",1001
"1475","ASV474","KH10","bottom_water","NC01",240529.614661747,100,"North Norway","North Norway",1001
"1476","ASV474","KH10","surface_water","NC01",240529.614661747,10,"North Norway","North Norway",4478
"1477","ASV474","KH10","surface_water","NC01",240529.614661747,100,"North Norway","North Norway",4478
"1478","ASV474","KH10","surface_water","NC01",240529.614661747,0,"North Norway","North Norway",4478
"1479","ASV475","NS01","bottom_water","NS45",42960.6290146066,10,"North Svalbard","North Svalbard",429
"1480","ASV475","NS01","bottom_water","NS45",42960.6290146066,0,"North Svalbard","North Svalbard",429
"1481","ASV4751","KH10","bottom_water","NC01",240529.614661747,10,"North Norway","North Norway",22
"1482","ASV4751","KH10","bottom_water","NC01",240529.614661747,0,"North Norway","North Norway",22
"1483","ASV477","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",2
"1484","ASV477","IS02","surface_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",1
"1485","ASV4774","IS01","100m_water","HR07",135632.147788776,10,"West Svalbard","West Svalbard",101
"1486","ASV4774","IS01","100m_water","HR07",135632.147788776,0,"West Svalbard","West Svalbard",101
"1487","ASV478","NC01","bottom_water","KH09",898929.221042087,0,"Greenland Ridge","North Norway",8
"1488","ASV4793","NS06","bottom_water","IS01",305811.394101557,0,"West Svalbard","North Svalbard",6
"1489","ASV4797","HR04","100m_water","HR07",7636.3439032831,0,"West Svalbard","West Svalbard",19
"1490","ASV48","IS02","100m_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",8051
"1491","ASV48","IS02","100m_water","IS01",48021.198533344,10,"West Svalbard","West Svalbard",8051
"1492","ASV48","IS02","surface_water","IS01",48021.198533344,0,"West Svalbard","West Svalbard",2
"1493","ASV480","NC01","100m_water","KH10",240529.614661747,0,"North Norway","North Norway",49
"1494","ASV480","NC01","100m_water","KH10",240529.614661747,10,"North Norway","North Norway",49
